EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Lipid (%),Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-153/PCB-168,,4.43,ng/g,ppb,0.000185,0.000998,,,,115
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-154,60145-22-4,0.0644,ng/g,ppb,0.000117,0.000499,,,,116
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-155,33979-03-2,,ng/g,ppb,0.000131,0.000499,U,,,117
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-156/PCB-157,,0.349,ng/g,ppb,0.000413,0.000997,,,,118
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-158,74472-42-7,0.24,ng/g,ppb,0.000087,0.000499,,,,119
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-159,39635-35-3,0.00674,ng/g,ppb,0.000131,0.000499,,,,120
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-161,74472-43-8,,ng/g,ppb,0.000109,0.000498,U,,,121
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-162,39635-34-2,0.0261,ng/g,ppb,0.000157,0.000499,,,,122
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-164,74472-45-0,0.129,ng/g,ppb,0.000127,0.000498,,,,123
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-165,74472-46-1,0.0114,ng/g,ppb,0.000095,0.000499,,,,124
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-167,52663-72-6,0.15,ng/g,ppb,0.000164,0.000499,,,,125
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-169,32774-16-6,0.0102,ng/g,ppb,0.00025,0.000499,,,,126
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-170,35065-30-6,0.838,ng/g,ppb,0.000168,0.000498,,,,127
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-171/PCB-173,,0.296,ng/g,ppb,0.00023,0.000997,,,,128
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-172,52663-74-8,0.266,ng/g,ppb,0.000098,0.000499,,,,129
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-174,38411-25-5,0.569,ng/g,ppb,0.000165,0.000499,,,,130
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-175,40186-70-7,0.044,ng/g,ppb,0.000164,0.000499,,,,131
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-176,52663-65-7,0.0576,ng/g,ppb,0.00012,0.000499,,,,132
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-177,52663-70-4,0.829,ng/g,ppb,0.000099,0.000498,,,,133
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-178,52663-67-9,0.284,ng/g,ppb,0.000139,0.000499,,,,134
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-179,52663-64-6,0.222,ng/g,ppb,0.000135,0.000499,,,,135
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-180/PCB-193,,2.44,ng/g,ppb,0.000213,0.000999,,,,136
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-181,74472-47-2,0.0108,ng/g,ppb,0.000102,0.000499,,,,137
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-182,60145-23-5,0.0101,ng/g,ppb,0.000129,0.000499,,,,138
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-183/PCB-185,,0.957,ng/g,ppb,0.000191,0.000997,,,,139
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-184,74472-48-3,0.00236,ng/g,ppb,0.000147,0.000499,J,J,Estimated,140
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-186,74472-49-4,,ng/g,ppb,0.00012,0.000498,U,,,141
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-187,52663-68-0,1.98,ng/g,ppb,0.000171,0.000499,,,,142
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-188,74487-85-7,0.00383,ng/g,ppb,0.000084,0.000499,,,,143
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-189,39635-31-9,0.0391,ng/g,ppb,0.000188,0.000499,,,,144
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-190,41411-64-7,0.207,ng/g,ppb,0.000113,0.000499,,,,145
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-191,74472-50-7,0.0235,ng/g,ppb,0.00012,0.000499,,,,146
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-192,74472-51-8,0.00244,ng/g,ppb,0.000165,0.000499,J,J,Estimated,147
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-194,35694-08-7,0.611,ng/g,ppb,0.000118,0.000499,,,,148
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-195,52663-78-2,0.241,ng/g,ppb,0.000154,0.000499,,,,149
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-196,42740-50-1,0.231,ng/g,ppb,0.000139,0.000499,,,,150
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-197,33091-17-7,0.0247,ng/g,ppb,0.000184,0.000499,,,,151
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-198/PCB-199,,0.79,ng/g,ppb,0.000235,0.000998,,,,152
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-200,52663-73-7,0.0353,ng/g,ppb,0.000285,0.000499,,,,153
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-201,40186-71-8,0.0904,ng/g,ppb,0.000103,0.000499,,,,154
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-202,2136-99-4,0.203,ng/g,ppb,0.000138,0.000499,,,,155
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-203,52663-76-0,0.426,ng/g,ppb,0.000124,0.000498,,,,156
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-204,74472-52-9,0.00154,ng/g,ppb,0.000103,0.000499,J,J,Estimated,157
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-205,74472-53-0,0.0306,ng/g,ppb,0.00014,0.000499,,,,158
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-206,40186-72-9,0.418,ng/g,ppb,0.000131,0.000499,,,,159
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-207,52663-79-3,0.0666,ng/g,ppb,0.000078,0.000499,,,,160
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-208,52663-77-1,0.186,ng/g,ppb,0.000085,0.000499,,,,161
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-209,2051-24-3,0.204,ng/g,ppb,0.000126,0.000499,,,,162
5,WI,Lake Michigan,GLNS15-2048,775814,775814.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,Total PCBs,,64.3,ng/g,ppb,,,,,,163
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-1,2051-60-7,,ng/g,ppb,0.000059,0.000498,U,,,1
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-2,2051-61-8,,ng/g,ppb,0.000091,0.000498,U,,,2
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-3,2051-62-9,,ng/g,ppb,0.000098,0.000498,U,,,3
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-4,13029-08-8,0.00342,ng/g,ppb,0.000101,0.0005,,,,4
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-5,16605-91-7,,ng/g,ppb,0.000068,0.000498,U,,,5
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-6,25569-80-6,0.00187,ng/g,ppb,0.000111,0.0005,J,J,Estimated,6
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-7,33284-50-3,,ng/g,ppb,0.000086,0.000498,U,,,7
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-8,34883-43-7,0.00625,ng/g,ppb,0.000098,0.0005,,,,8
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-9,34883-39-1,,ng/g,ppb,0.000101,0.000498,U,,,9
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-10,33146-45-1,,ng/g,ppb,0.00008,0.000498,U,,,10
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-11,2050-67-1,0.00515,ng/g,ppb,0.000331,0.000499,,,,11
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-12/PCB-13,,,ng/g,ppb,0.000198,0.000996,U,,,12
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-14,34883-41-5,,ng/g,ppb,0.000094,0.000498,U,,,13
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-15,2050-68-2,0.00115,ng/g,ppb,0.000132,0.000499,J,J,Estimated,14
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-16,38444-78-9,0.00766,ng/g,ppb,0.000166,0.000499,,,,15
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-17,37680-66-3,0.0119,ng/g,ppb,0.000072,0.000499,,,,16
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-18/PCB-30,,0.0198,ng/g,ppb,0.000167,0.000997,,,,17
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-19,38444-73-4,0.00371,ng/g,ppb,0.000145,0.000499,,,,18
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-20/PCB-28,,0.076,ng/g,ppb,0.000227,0.000997,,,,19
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-21/PCB-33,,0.0107,ng/g,ppb,0.000202,0.000997,,,,20
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-22,38444-85-8,0.0136,ng/g,ppb,0.000109,0.000499,,,,21
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-23,55720-44-0,,ng/g,ppb,0.000101,0.000498,U,,,22
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-24,55702-45-9,,ng/g,ppb,0.000128,0.000498,U,,,23
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-25,55712-37-3,0.00547,ng/g,ppb,0.000086,0.000499,,,,24
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-26/PCB-29,,0.014,ng/g,ppb,0.000198,0.000997,,,,25
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-27,38444-76-7,0.00442,ng/g,ppb,0.000093,0.000499,,,,26
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-31,16606-02-3,0.0472,ng/g,ppb,0.000142,0.000499,,,,27
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-32,38444-77-8,0.00688,ng/g,ppb,0.000076,0.000499,,,,28
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-34,37680-68-5,,ng/g,ppb,0.000115,0.000498,U,,,29
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-35,37680-69-6,,ng/g,ppb,0.000156,0.000498,U,,,30
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-36,38444-87-0,,ng/g,ppb,0.000109,0.000499,U,,,31
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-37,38444-90-5,0.00527,ng/g,ppb,0.000166,0.000499,,,,32
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-38,53555-66-1,,ng/g,ppb,0.00013,0.000498,U,,,33
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-39,38444-88-1,,ng/g,ppb,0.000166,0.000499,U,,,34
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-40/PCB-41/PCB-71,,0.0346,ng/g,ppb,0.000434,0.0015,,,,35
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-42,36559-22-5,0.0267,ng/g,ppb,0.000163,0.000499,,,,36
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-43,70362-46-8,0.00313,ng/g,ppb,0.000153,0.000499,,,,37
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-44/PCB-47/PCB-65,,0.161,ng/g,ppb,0.000338,0.0015,,,,38
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-45/PCB-51,,0.011,ng/g,ppb,0.00026,0.000997,,,,39
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-46,41464-47-5,0.00281,ng/g,ppb,0.00015,0.000499,,,,40
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-48,70362-47-9,0.0107,ng/g,ppb,0.000117,0.000499,,,,41
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-49/PCB-69,,0.101,ng/g,ppb,0.000284,0.000997,,,,42
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-50/PCB-53,,0.0122,ng/g,ppb,0.000175,0.000997,,,,43
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-52,35693-99-3,0.132,ng/g,ppb,0.000113,0.000499,,,,44
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-54,15968-05-5,,ng/g,ppb,0.0001,0.000498,U,,,45
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-55,74338-24-2,,ng/g,ppb,0.000116,0.000499,U,,,46
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-56,41464-43-1,0.0349,ng/g,ppb,0.000133,0.000499,,,,47
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-57,70424-67-8,0.00261,ng/g,ppb,0.000143,0.000499,,,,48
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-58,41464-49-7,0.000767,ng/g,ppb,0.000111,0.000499,J,J,Estimated,49
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-59/PCB-62/PCB-75,,0.0142,ng/g,ppb,0.000339,0.0015,,,,50
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-60,33025-41-1,0.0346,ng/g,ppb,0.000105,0.000499,,,,51
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-61/PCB-70/PCB-74/PCB-76,,0.268,ng/g,ppb,0.000433,0.00199,,,,52
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-63,74472-34-7,0.0184,ng/g,ppb,0.000101,0.000499,,,,53
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-64,52663-58-8,0.063,ng/g,ppb,0.000159,0.000499,,,,54
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-66,32598-10-0,0.206,ng/g,ppb,0.000173,0.000499,,,,55
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-67,73575-53-8,0.00308,ng/g,ppb,0.000109,0.000499,,,,56
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-68,73575-52-7,0.00485,ng/g,ppb,0.000182,0.000499,,,,57
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-72,41464-42-0,0.00618,ng/g,ppb,0.000097,0.000499,,,,58
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-73,74338-23-1,0.000597,ng/g,ppb,0.000112,0.000498,J,J,Estimated,59
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-77,32598-13-3,0.00955,ng/g,ppb,0.00026,0.000499,,,,60
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-78,70362-49-1,,ng/g,ppb,0.000189,0.000498,U,,,61
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-79,41464-48-6,0.00133,ng/g,ppb,0.00015,0.000498,J,J,Estimated,62
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-80,33284-52-5,,ng/g,ppb,0.000124,0.000498,U,,,63
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-81,70362-50-4,,ng/g,ppb,0.000201,0.000499,U,,,64
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-82,52663-62-4,0.0211,ng/g,ppb,0.00016,0.000499,,,,65
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-83/PCB-99,,0.323,ng/g,ppb,0.000211,0.000997,,,,66
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-84,52663-60-2,0.0329,ng/g,ppb,0.000155,0.000499,,,,67
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-85/PCB-116/PCB-117,,0.0958,ng/g,ppb,0.00035,0.0015,,,,68
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-86/PCB-87/PCB-97/PCB-109/PCB-119/PCB-125,,0.19,ng/g,ppb,0.000589,0.00299,,,,69
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-88/PCB-91,,0.0354,ng/g,ppb,0.00024,0.000997,,,,70
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-89,73575-57-2,,ng/g,ppb,0.000103,0.000499,U,,,71
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-90/PCB-101/PCB-113,,0.342,ng/g,ppb,0.000304,0.0015,,,,72
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-92,52663-61-3,0.0745,ng/g,ppb,0.000108,0.000499,,,,73
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-93/PCB-98/PCB-100/PCB-102,,0.00521,ng/g,ppb,0.000442,0.00199,J,J,Estimated,74
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-94,73575-55-0,0.00129,ng/g,ppb,0.000143,0.000499,J,J,Estimated,75
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-95,38379-99-6,0.139,ng/g,ppb,0.000117,0.000499,,,,76
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-96,73575-54-9,,ng/g,ppb,0.000122,0.000499,U,,,77
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-103,60145-21-3,0.00326,ng/g,ppb,0.000113,0.000499,,,,78
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-104,56558-16-8,,ng/g,ppb,0.000097,0.000498,U,,,79
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-105,32598-14-4,0.15,ng/g,ppb,0.000186,0.000499,,,,80
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-106,70424-69-0,,ng/g,ppb,0.000319,0.000498,U,,,81
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-107,70424-68-9,0.0564,ng/g,ppb,0.000148,0.000499,,,,82
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-108/PCB-124,,0.0166,ng/g,ppb,0.000232,0.000997,,,,83
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-110/PCB-115,,0.299,ng/g,ppb,0.000254,0.000997,,,,84
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-111,39635-32-0,0.00135,ng/g,ppb,0.000158,0.000499,J,J,Estimated,85
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-112,74472-36-9,0.000956,ng/g,ppb,0.000093,0.000498,J,J,Estimated,86
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-114,74472-37-0,0.0116,ng/g,ppb,0.000161,0.000499,,,,87
5,WI,Lake Michigan,GLNS15-2058,775834,775834.1,Catostomus commersonii,White sucker,Catostomidae,BD,0.97,PCB-118,31508-00-6,0.428,ng/g,ppb,0.00019,0.000499,,,,88
