EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,CAS Number,Amount,HH Screening Value,Over HH SV?,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort order
5,OH,Lake Erie,NCCAGL10-1137,560035,560035.1,Sander vitreus,Walleye,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,2.70,,,ng/g,ppb,0.057,1.000,,,,11
5,OH,Lake Erie,NCCAGL10-1137,560035,560035.1,Sander vitreus,Walleye,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.90,,,ng/g,ppb,0.104,1.000,B,"B, RNAF","Blank Contamination, Result Not Affected",12
5,OH,Lake Erie,NCCAGL10-1137,560035,560035.1,Sander vitreus,Walleye,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.61,,,ng/g,ppb,0.120,1.000,J,,,13
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.15,,,ng/g,ppb,0.120,1.000,J,,,5
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,39.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,2.20,,,ng/g,ppb,0.080,1.000,,LLBL,Low Labeled Compound Recovery,9
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorononanoate (PFNA),375-95-1,1.40,,,ng/g,ppb,0.083,1.000,,,,10
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,2.70,,,ng/g,ppb,0.057,1.000,,,,11
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,2.40,,,ng/g,ppb,0.104,1.000,,,,12
5,OH,Lake Erie,NCCAGL10-1141,560030,560030.1,Sander vitreus,Walleye,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.74,,,ng/g,ppb,0.120,1.000,J,,,13
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,LLBL,Low Labeled Compound Recovery,1
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,2
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,LLBL,Low Labeled Compound Recovery,3
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,"B, RNAF; LLBL ","Blank Contamination, Result Not Affected; Low Labeled Compound Recovery",4
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,LLBL,Low Labeled Compound Recovery,5
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,LLBL,Low Labeled Compound Recovery,6
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON; LLBL","Blank Contamination, Result Reported as a Non-detect; Low Labeled Compound Recovery",7
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,7.50,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,8
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.19,,,ng/g,ppb,0.080,1.000,J,,,9
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorononanoate (PFNA),375-95-1,,,,ng/g,ppb,0.083,1.000,U,LLBL,Low Labeled Compound Recovery,10
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorodecanoate (PFDA),335-76-2,0.51,,,ng/g,ppb,0.057,1.000,J,LLBL,Low Labeled Compound Recovery,11
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,,,,ng/g,ppb,0.104,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",12
5,OH,Lake Erie,NCCAGL10-1144,560040,560040.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.31,,,ng/g,ppb,0.120,1.000,J,,,13
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,"B, RNAF","Blank Contamination, Result Not Affected",1
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.31,,,ng/g,ppb,0.120,1.000,J,,,5
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,0.30,,,ng/g,ppb,0.100,1.000,J,,,7
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,50.00,40,Exceeds SV,ng/g,ppb,0.125,1.000,,,,8
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.62,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.38,,,ng/g,ppb,0.083,1.000,J,,,10
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,0.89,,,ng/g,ppb,0.057,1.000,J,,,11
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.20,,,ng/g,ppb,0.104,1.000,,LLBL,Low Labeled Compound Recovery,12
5,OH,Lake Erie,NCCAGL10-1149,560095,560095.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.60,,,ng/g,ppb,0.120,1.000,J,LLBL,Low Labeled Compound Recovery,13
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,"B, RNAF","Blank Contamination, Result Not Affected",1
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,0.07,,,ng/g,ppb,0.071,1.000,J,,,4
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.15,,,ng/g,ppb,0.120,1.000,J,,,5
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,61.00,40,Exceeds SV,ng/g,ppb,0.125,1.000,,,,8
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,3.20,,,ng/g,ppb,0.080,1.000,,LLBL,Low Labeled Compound Recovery,9
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorononanoate (PFNA),375-95-1,0.63,,,ng/g,ppb,0.083,1.000,J,,,10
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,1.30,,,ng/g,ppb,0.057,1.000,,,,11
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.30,,,ng/g,ppb,0.104,1.000,,,,12
5,OH,Lake Erie,NCCAGL10-1157,560036,560036.1,Perca flavescens,Yellow perch,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.69,,,ng/g,ppb,0.120,1.000,J,LLBL,Low Labeled Compound Recovery,13
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,LLBL,Low Labeled Compound Recovery,1
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,2
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,LLBL,Low Labeled Compound Recovery,3
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,"B, RNAF; LLBL ","Blank Contamination, Result Not Affected; Low Labeled Compound Recovery",4
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,0.32,,,ng/g,ppb,0.120,1.000,J,LLBL,Low Labeled Compound Recovery,5
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,LLBL,Low Labeled Compound Recovery,6
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON; LLBL","Blank Contamination, Result Reported as a Non-detect; Low Labeled Compound Recovery",7
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,4.20,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,8
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,,,,ng/g,ppb,0.080,1.000,U,LLBL,Low Labeled Compound Recovery,9
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorononanoate (PFNA),375-95-1,,,,ng/g,ppb,0.083,1.000,U,,,10
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorodecanoate (PFDA),335-76-2,0.55,,,ng/g,ppb,0.057,1.000,J,,,11
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,1.50,,,ng/g,ppb,0.104,1.000,B,"B, RMAX","Blank Contamination, Result is a Maximum Value",12
5,OH,Lake Erie,NCCAGL10-1161,560027,560027.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.44,,,ng/g,ppb,0.120,1.000,J,,,13
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,LLBL,Low Labeled Compound Recovery,1
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,2
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,LLBL,Low Labeled Compound Recovery,3
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,"B, RNAF; LLBL ","Blank Contamination, Result Not Affected; Low Labeled Compound Recovery",4
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,LLBL,Low Labeled Compound Recovery,5
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,LLBL,Low Labeled Compound Recovery,6
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,5.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,8
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.11,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorononanoate (PFNA),375-95-1,,,,ng/g,ppb,0.083,1.000,U,,,10
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorodecanoate (PFDA),335-76-2,0.38,,,ng/g,ppb,0.057,1.000,J,,,11
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,,,,ng/g,ppb,0.104,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",12
5,OH,Lake Erie,NCCAGL10-1163,560026,560026.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.41,,,ng/g,ppb,0.120,1.000,J,,,13
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,"B, RNAF","Blank Contamination, Result Not Affected",1
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,"HLCS, RNAF","High Lab Control Sample Recovery, Result Not Affected",4
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.37,,,ng/g,ppb,0.120,1.000,J,,,5
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,U,LLBL,Low Labeled Compound Recovery,7
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,45.00,40,Exceeds SV,ng/g,ppb,0.125,1.000,,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,8
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.63,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorononanoate (PFNA),375-95-1,1.20,,,ng/g,ppb,0.083,1.000,,LLBL,Low Labeled Compound Recovery,10
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorodecanoate (PFDA),335-76-2,3.00,,,ng/g,ppb,0.057,1.000,,LLBL,Low Labeled Compound Recovery,11
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.60,,,ng/g,ppb,0.104,1.000,,LLBL,Low Labeled Compound Recovery,12
5,OH,Lake Erie,NCCAGL10-1165,560137,560137.1,Sander vitreus,Walleye,Percidae,P,Perfluorododecanoate (PFDoA),307-55-1,1.70,,,ng/g,ppb,0.120,1.000,,LLBL,Low Labeled Compound Recovery,13
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorobutanoate (PFBA),375-22-4,1.30,,,ng/g,ppb,0.065,1.000,B,"B, RNAF","Blank Contamination, Result Not Affected",1
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoropentanoate (PFPeA),2706-90-3,0.83,,,ng/g,ppb,0.130,1.000,J,,,3
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,0.21,,,ng/g,ppb,0.120,1.000,J,,,5
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,16.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.16,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorononanoate (PFNA),375-95-1,0.10,,,ng/g,ppb,0.083,1.000,J,,,10
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorodecanoate (PFDA),335-76-2,1.00,,,ng/g,ppb,0.057,1.000,,,,11
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,1.50,,,ng/g,ppb,0.104,1.000,,,,12
5,OH,Lake Erie,NCCAGL10-1169,560025,560025.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.77,,,ng/g,ppb,0.120,1.000,J,,,13
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,"B, RNAF","Blank Contamination, Result Not Affected",1
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,,,5
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,36.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,OH,Lake Erie,NCCAGL10-1174,560031,560031.1,Sander vitreus,Walleye,Percidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.99,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
