EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,Abbreviation,CAS Number,Amount,Units,MDL,QL,Lab Flag,SCC Code,Comment
5,MI,Lake Superior,NCCAGL10-1030,560179,560179.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.606,mg/g,0.100,0.200,,LSRM,"SRM 62.7% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1032,563109,563109.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,alpha-Linolenic acid,ALA,463-40-1,0.407,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1032,563109,563109.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,Docosahexaenoic acid,DHA,6217-54-5,2.330,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1032,563109,563109.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,Docosapentaenoic acid,DPA,24880-45-3,0.588,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1032,563109,563109.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,Eicosapentaenoic acid,EPA,10417-94-4,1.760,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1032,563109,563109.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,LSRM,"SRM 69.2% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1034,560221,560221.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,2.820,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1034,560221,560221.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,10.600,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1034,560221,560221.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,3.580,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1034,560221,560221.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,6.560,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1034,560221,560221.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.841,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1035,560309,560309.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.614,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1035,560309,560309.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,3.640,mg/g,0.100,0.200,,RPDX,RPD marginally high (21-22%).
5,MI,Lake Superior,NCCAGL10-1035,560309,560309.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.779,mg/g,0.100,0.200,,RPDX,RPD marginally high (21%).
5,MI,Lake Superior,NCCAGL10-1035,560309,560309.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.460,mg/g,0.100,0.200,,RPDX,RPD marginally high (20-21%).
5,MI,Lake Superior,NCCAGL10-1035,560309,560309.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.144,mg/g,0.100,0.200,J,,
5,MI,Lake Superior,NCCAGL10-1036,560230,560230.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,3.050,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1036,560230,560230.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,11.000,mg/g,0.100,0.200,,RPDX,RPD marginally high (21-22%).
5,MI,Lake Superior,NCCAGL10-1036,560230,560230.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,4.700,mg/g,0.100,0.200,,RPDX,RPD marginally high (21%).
5,MI,Lake Superior,NCCAGL10-1036,560230,560230.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,5.840,mg/g,0.100,0.200,,RPDX,RPD marginally high (20-21%).
5,MI,Lake Superior,NCCAGL10-1036,560230,560230.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,1.050,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1037,560304,560304.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,1.070,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1037,560304,560304.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,5.870,mg/g,0.100,0.200,,RPDX,RPD marginally high (21-22%).
5,MI,Lake Superior,NCCAGL10-1037,560304,560304.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.420,mg/g,0.100,0.200,,RPDX,RPD marginally high (21%).
5,MI,Lake Superior,NCCAGL10-1037,560304,560304.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,2.260,mg/g,0.100,0.200,,RPDX,RPD marginally high (20-21%).
5,MI,Lake Superior,NCCAGL10-1037,560304,560304.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.341,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1040,560042,560042.1,Salmo trutta,Brown trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.790,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1040,560042,560042.1,Salmo trutta,Brown trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,4.070,mg/g,0.100,0.200,,RPDX,RPD marginally high (23%)
5,MI,Lake Superior,NCCAGL10-1040,560042,560042.1,Salmo trutta,Brown trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.280,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1040,560042,560042.1,Salmo trutta,Brown trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.780,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1040,560042,560042.1,Salmo trutta,Brown trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.209,mg/g,0.100,0.200,J,LSRM,"SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
5,MI,Lake Superior,NCCAGL10-1043,560010,560010.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,3.730,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1043,560010,560010.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,16.300,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1043,560010,560010.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,5.500,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1043,560010,560010.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,8.820,mg/g,0.100,0.200,,,
5,MI,Lake Superior,NCCAGL10-1043,560010,560010.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,1.230,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1001,560194,560194.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,1.100,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1001,560194,560194.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,4.340,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1001,560194,560194.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.935,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1001,560194,560194.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.860,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1001,560194,560194.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.327,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1002,560188,560188.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,2.020,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1002,560188,560188.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,8.990,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1002,560188,560188.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,2.200,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1002,560188,560188.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,3.810,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1002,560188,560188.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.702,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1011,560191,560191.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,alpha-Linolenic acid,ALA,463-40-1,0.485,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1011,560191,560191.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Docosahexaenoic acid,DHA,6217-54-5,2.530,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1011,560191,560191.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Docosapentaenoic acid,DPA,24880-45-3,0.581,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1011,560191,560191.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Eicosapentaenoic acid,EPA,10417-94-4,1.270,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1011,560191,560191.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,,
5,MN,Lake Superior,NCCAGL10-1029,560196,560196.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,1.870,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1029,560196,560196.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,7.280,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1029,560196,560196.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.690,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1029,560196,560196.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,3.500,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1029,560196,560196.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.631,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1031,560195,560195.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,1.790,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1031,560195,560195.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,8.060,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1031,560195,560195.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,1.700,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1031,560195,560195.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,3.130,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1031,560195,560195.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.680,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1039,560197,560197.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,alpha-Linolenic acid,ALA,463-40-1,0.279,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1039,560197,560197.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,Docosahexaenoic acid,DHA,6217-54-5,1.360,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1039,560197,560197.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,Docosapentaenoic acid,DPA,24880-45-3,0.277,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1039,560197,560197.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,Eicosapentaenoic acid,EPA,10417-94-4,0.916,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-1039,560197,560197.1,Prosopium cylindraceum,Round whitefish,Salmonidae,BD,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,,
5,MN,Lake Superior,NCCAGL10-2005,560184,560184.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.652,mg/g,0.100,0.200,,RPDX,RPD high (55%)
5,MN,Lake Superior,NCCAGL10-2005,560184,560184.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,2.810,mg/g,0.100,0.200,,,
5,MN,Lake Superior,NCCAGL10-2005,560184,560184.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.581,mg/g,0.100,0.200,,RPDX,RPD high (42%)
5,MN,Lake Superior,NCCAGL10-2005,560184,560184.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.110,mg/g,0.100,0.200,,RPDX,RPD high (31%)
5,MN,Lake Superior,NCCAGL10-2005,560184,560184.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,0.161,mg/g,0.100,0.200,J,LSRM,"SRM 62.7% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Erie,NCCAGL10-1138,560132,560132.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,alpha-Linolenic acid,ALA,463-40-1,,mg/g,0.100,0.200,U,RPDX,RPD high (45%).
2,NY,Lake Erie,NCCAGL10-1138,560132,560132.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.480,mg/g,0.100,0.200,,RPDX,RPD high (24%).
2,NY,Lake Erie,NCCAGL10-1138,560132,560132.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.470,mg/g,0.100,0.200,,RPDX,RPD high (59%).
2,NY,Lake Erie,NCCAGL10-1138,560132,560132.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.240,mg/g,0.100,0.200,,RPDX,RPD high (47%).
2,NY,Lake Erie,NCCAGL10-1138,560132,560132.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,"RPDX, LSRM","One result in the pair was a non-detect and one was a detect. SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Erie,NCCAGL10-1139,560147,560147.1,Sander vitreus,Walleye,Percidae,P,alpha-Linolenic acid,ALA,463-40-1,0.173,mg/g,0.100,0.200,J,RPDX,RPD high (45%).
2,NY,Lake Erie,NCCAGL10-1139,560147,560147.1,Sander vitreus,Walleye,Percidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.610,mg/g,0.100,0.200,,RPDX,RPD high (24%).
2,NY,Lake Erie,NCCAGL10-1139,560147,560147.1,Sander vitreus,Walleye,Percidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.117,mg/g,0.100,0.200,J,RPDX,RPD high (59%).
2,NY,Lake Erie,NCCAGL10-1139,560147,560147.1,Sander vitreus,Walleye,Percidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.583,mg/g,0.100,0.200,,RPDX,RPD high (47%).
2,NY,Lake Erie,NCCAGL10-1139,560147,560147.1,Sander vitreus,Walleye,Percidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,"RPDX, LSRM","One result in the pair was a non-detect and one was a detect. SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Erie,NCCAGL10-1142,560130,560130.1,Sander vitreus,Walleye,Percidae,P,alpha-Linolenic acid,ALA,463-40-1,0.553,mg/g,0.100,0.200,,,
2,NY,Lake Erie,NCCAGL10-1142,560130,560130.1,Sander vitreus,Walleye,Percidae,P,Docosahexaenoic acid,DHA,6217-54-5,2.360,mg/g,0.100,0.200,,,
2,NY,Lake Erie,NCCAGL10-1142,560130,560130.1,Sander vitreus,Walleye,Percidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.457,mg/g,0.100,0.200,,,
2,NY,Lake Erie,NCCAGL10-1142,560130,560130.1,Sander vitreus,Walleye,Percidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.070,mg/g,0.100,0.200,,,
2,NY,Lake Erie,NCCAGL10-1142,560130,560130.1,Sander vitreus,Walleye,Percidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,LSRM,"SRM 69.2% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Erie,NCCAGL10-1152,560138,560138.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,alpha-Linolenic acid,ALA,463-40-1,0.100,mg/g,0.100,0.200,J,RPDX,RPD high (45%).
2,NY,Lake Erie,NCCAGL10-1152,560138,560138.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.280,mg/g,0.100,0.200,,RPDX,RPD high (24%).
2,NY,Lake Erie,NCCAGL10-1152,560138,560138.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.409,mg/g,0.100,0.200,,RPDX,RPD high (59%).
2,NY,Lake Erie,NCCAGL10-1152,560138,560138.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.275,mg/g,0.100,0.200,,RPDX,RPD high (47%).
2,NY,Lake Erie,NCCAGL10-1152,560138,560138.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,"RPDX, LSRM","One result in the pair was a non-detect and one was a detect. SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Erie,NCCAGL10-1155,560140,560140.1,Perca flavescens,Yellow perch,Percidae,P,alpha-Linolenic acid,ALA,463-40-1,,mg/g,0.100,0.200,U,RPDX,RPD high (45%).
2,NY,Lake Erie,NCCAGL10-1155,560140,560140.1,Perca flavescens,Yellow perch,Percidae,P,Docosahexaenoic acid,DHA,6217-54-5,0.808,mg/g,0.100,0.200,,RPDX,RPD high (24%).
2,NY,Lake Erie,NCCAGL10-1155,560140,560140.1,Perca flavescens,Yellow perch,Percidae,P,Docosapentaenoic acid,DPA,24880-45-3,,mg/g,0.100,0.200,U,RPDX,RPD high (59%).
2,NY,Lake Erie,NCCAGL10-1155,560140,560140.1,Perca flavescens,Yellow perch,Percidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.164,mg/g,0.100,0.200,J,RPDX,RPD high (47%).
2,NY,Lake Erie,NCCAGL10-1155,560140,560140.1,Perca flavescens,Yellow perch,Percidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,"RPDX, LSRM","One result in the pair was a non-detect and one was a detect. SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Erie,NCCAGL10-1170,560133,560133.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,alpha-Linolenic acid,ALA,463-40-1,0.143,mg/g,0.100,0.200,J,RPDX,RPD high (45%).
2,NY,Lake Erie,NCCAGL10-1170,560133,560133.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosahexaenoic acid,DHA,6217-54-5,2.100,mg/g,0.100,0.200,,RPDX,RPD high (24%).
2,NY,Lake Erie,NCCAGL10-1170,560133,560133.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.757,mg/g,0.100,0.200,,RPDX,RPD high (59%).
2,NY,Lake Erie,NCCAGL10-1170,560133,560133.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.401,mg/g,0.100,0.200,,RPDX,RPD high (47%).
2,NY,Lake Erie,NCCAGL10-1170,560133,560133.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,"RPDX, LSRM","One result in the pair was a non-detect and one was a detect. SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Erie,NCCAGL10-1175,560129,560129.1,Sander vitreus,Walleye,Percidae,P,alpha-Linolenic acid,ALA,463-40-1,0.787,mg/g,0.100,0.200,,,
2,NY,Lake Erie,NCCAGL10-1175,560129,560129.1,Sander vitreus,Walleye,Percidae,P,Docosahexaenoic acid,DHA,6217-54-5,3.220,mg/g,0.100,0.200,,,
2,NY,Lake Erie,NCCAGL10-1175,560129,560129.1,Sander vitreus,Walleye,Percidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.526,mg/g,0.100,0.200,,,
2,NY,Lake Erie,NCCAGL10-1175,560129,560129.1,Sander vitreus,Walleye,Percidae,P,Eicosapentaenoic acid,EPA,10417-94-4,1.610,mg/g,0.100,0.200,,,
2,NY,Lake Erie,NCCAGL10-1175,560129,560129.1,Sander vitreus,Walleye,Percidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,,
2,NY,Lake Ontario,NCCAGL10-1181,560044,560044.1,Esox niger,Chain pickerel,Esocidae,P,alpha-Linolenic acid,ALA,463-40-1,,mg/g,0.100,0.200,U,,
2,NY,Lake Ontario,NCCAGL10-1181,560044,560044.1,Esox niger,Chain pickerel,Esocidae,P,Docosahexaenoic acid,DHA,6217-54-5,0.542,mg/g,0.100,0.200,,RPDX,RPD marginally high (23%)
2,NY,Lake Ontario,NCCAGL10-1181,560044,560044.1,Esox niger,Chain pickerel,Esocidae,P,Docosapentaenoic acid,DPA,24880-45-3,,mg/g,0.100,0.200,U,,
2,NY,Lake Ontario,NCCAGL10-1181,560044,560044.1,Esox niger,Chain pickerel,Esocidae,P,Eicosapentaenoic acid,EPA,10417-94-4,,mg/g,0.100,0.200,U,,
2,NY,Lake Ontario,NCCAGL10-1181,560044,560044.1,Esox niger,Chain pickerel,Esocidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,LSRM,"SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Ontario,NCCAGL10-1182,560033,560033.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,alpha-Linolenic acid,ALA,463-40-1,0.128,mg/g,0.100,0.200,J,,
2,NY,Lake Ontario,NCCAGL10-1182,560033,560033.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.270,mg/g,0.100,0.200,,RPDX,RPD marginally high (23%)
2,NY,Lake Ontario,NCCAGL10-1182,560033,560033.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.393,mg/g,0.100,0.200,,,
2,NY,Lake Ontario,NCCAGL10-1182,560033,560033.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.228,mg/g,0.100,0.200,,,
2,NY,Lake Ontario,NCCAGL10-1182,560033,560033.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,ETE,2091-27-2,,mg/g,0.100,0.200,U,LSRM,"SRM 67% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Ontario,NCCAGL10-1183,560223,560223.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,8.040,mg/g,0.100,0.200,,RPDX,RPD high (55%)
2,NY,Lake Ontario,NCCAGL10-1183,560223,560223.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,17.700,mg/g,0.100,0.200,D,,Initial analysis at DF=1 was above calibration range.  Rerun at DF=5.  Use this value.
2,NY,Lake Ontario,NCCAGL10-1183,560223,560223.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,8.990,mg/g,0.100,0.200,,RPDX,RPD high (42%)
2,NY,Lake Ontario,NCCAGL10-1183,560223,560223.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,10.500,mg/g,0.100,0.200,,RPDX,RPD high (31%)
2,NY,Lake Ontario,NCCAGL10-1183,560223,560223.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosatrienoic acid,ETE,2091-27-2,2.300,mg/g,0.100,0.200,,LSRM,"SRM 62.7% recovery. But, no ""certified"" value available for eicosatrienoic acid, only ""reference"" value; affect on results unlikely."
2,NY,Lake Ontario,NCCAGL10-1185,560222,560222.1,Salvelinus namaycush,Lake trout,Salmonidae,P,alpha-Linolenic acid,ALA,463-40-1,0.257,mg/g,0.100,0.200,,,
2,NY,Lake Ontario,NCCAGL10-1185,560222,560222.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosahexaenoic acid,DHA,6217-54-5,1.670,mg/g,0.100,0.200,,,
2,NY,Lake Ontario,NCCAGL10-1185,560222,560222.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Docosapentaenoic acid,DPA,24880-45-3,0.562,mg/g,0.100,0.200,,,
2,NY,Lake Ontario,NCCAGL10-1185,560222,560222.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Eicosapentaenoic acid,EPA,10417-94-4,0.362,mg/g,0.100,0.200,,,
