EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Lipid (%),Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-52,35693-99-3,4.680000,ng/g,ppb,0.000113,0.000499,D,,,44
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-54,15968-05-5,,ng/g,ppb,0.000100,0.000498,"U, D",,,45
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-55,74338-24-2,0.014400,ng/g,ppb,0.000116,0.000499,D,,,46
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-56,41464-43-1,0.707000,ng/g,ppb,0.000133,0.000499,D,,,47
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-57,70424-67-8,0.038000,ng/g,ppb,0.000143,0.000499,D,,,48
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-58,41464-49-7,0.027500,ng/g,ppb,0.000111,0.000499,D,,,49
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-59/PCB-62/PCB-75,,0.297000,ng/g,ppb,0.000339,0.001500,D,,,50
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-60,33025-41-1,0.632000,ng/g,ppb,0.000105,0.000499,D,,,51
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-61/PCB-70/PCB-74/PCB-76,,7.910000,ng/g,ppb,0.000433,0.001990,D,,,52
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-63,74472-34-7,0.327000,ng/g,ppb,0.000101,0.000499,D,,,53
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-64,52663-58-8,1.700000,ng/g,ppb,0.000159,0.000499,D,,,54
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-66,32598-10-0,5.920000,ng/g,ppb,0.000173,0.000499,D,,,55
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-67,73575-53-8,0.090900,ng/g,ppb,0.000109,0.000499,D,,,56
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-68,73575-52-7,0.107000,ng/g,ppb,0.000182,0.000499,D,,,57
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-72,41464-42-0,0.171000,ng/g,ppb,0.000097,0.000499,D,,,58
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-73,74338-23-1,,ng/g,ppb,0.000112,0.000498,"U, D",,,59
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-77,32598-13-3,0.225000,ng/g,ppb,0.000260,0.000499,D,,,60
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-78,70362-49-1,,ng/g,ppb,0.000189,0.000498,"U, D",,,61
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-79,41464-48-6,0.135000,ng/g,ppb,0.000150,0.000498,D,,,62
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-80,33284-52-5,,ng/g,ppb,0.000124,0.000498,"U, D",,,63
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-81,70362-50-4,0.018400,ng/g,ppb,0.000201,0.000499,D,,,64
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-82,52663-62-4,0.892000,ng/g,ppb,0.000160,0.000499,D,,,65
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-83/PCB-99,,14.200000,ng/g,ppb,0.000211,0.000997,D,,,66
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-84,52663-60-2,1.440000,ng/g,ppb,0.000155,0.000499,D,,,67
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-85/PCB-116/PCB-117,,4.130000,ng/g,ppb,0.000350,0.001500,D,,,68
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-86/PCB-87/PCB-97/PCB-109/PCB-119/PCB-125,,9.260000,ng/g,ppb,0.000589,0.002990,D,,,69
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-88/PCB-91,,1.680000,ng/g,ppb,0.000240,0.000997,D,,,70
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-89,73575-57-2,0.029800,ng/g,ppb,0.000103,0.000499,D,,,71
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-90/PCB-101/PCB-113,,17.000000,ng/g,ppb,0.000304,0.001500,D,,,72
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-92,52663-61-3,4.410000,ng/g,ppb,0.000108,0.000499,D,,,73
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-93/PCB-98/PCB-100/PCB-102,,0.282000,ng/g,ppb,0.000442,0.001990,D,,,74
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-94,73575-55-0,0.060800,ng/g,ppb,0.000143,0.000499,D,,,75
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-95,38379-99-6,5.920000,ng/g,ppb,0.000117,0.000499,D,,,76
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-96,73575-54-9,0.024100,ng/g,ppb,0.000122,0.000499,D,,,77
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-103,60145-21-3,0.122000,ng/g,ppb,0.000113,0.000499,D,,,78
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-104,56558-16-8,0.002070,ng/g,ppb,0.000097,0.000498,"J, D",J,Estimated,79
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-105,32598-14-4,5.040000,ng/g,ppb,0.000186,0.000499,D,,,80
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-106,70424-69-0,,ng/g,ppb,0.000319,0.000498,"U, D",,,81
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-107,70424-68-9,1.760000,ng/g,ppb,0.000148,0.000499,D,,,82
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-108/PCB-124,,0.715000,ng/g,ppb,0.000232,0.000997,D,,,83
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-110/PCB-115,,13.000000,ng/g,ppb,0.000254,0.000997,D,,,84
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-111,39635-32-0,0.039500,ng/g,ppb,0.000158,0.000499,D,,,85
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-112,74472-36-9,,ng/g,ppb,0.000093,0.000498,"U, D",,,86
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-114,74472-37-0,0.315000,ng/g,ppb,0.000161,0.000499,D,,,87
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-118,31508-00-6,25.000000,ng/g,ppb,0.000190,0.000499,D,,,88
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-120,68194-12-7,0.176000,ng/g,ppb,0.000123,0.000499,D,,,89
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-121,56558-18-0,0.015400,ng/g,ppb,0.000126,0.000499,D,,,90
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-122,76842-07-4,0.080700,ng/g,ppb,0.000115,0.000499,D,,,91
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-123,65510-44-3,0.302000,ng/g,ppb,0.000135,0.000499,D,,,92
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-126,57465-28-8,0.054800,ng/g,ppb,0.000296,0.000499,D,,,93
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-127,39635-33-1,,ng/g,ppb,0.000222,0.000498,"U, D",,,94
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-128/PCB-166,,3.850000,ng/g,ppb,0.000134,0.000997,D,,,95
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-129/PCB-138/PCB-160/PCB-163,,29.000000,ng/g,ppb,0.000982,0.002000,D,,,96
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-130,52663-66-8,2.400000,ng/g,ppb,0.000123,0.000499,D,,,97
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-131,61798-70-7,0.106000,ng/g,ppb,0.000105,0.000499,D,,,98
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-132,38380-05-1,4.310000,ng/g,ppb,0.000078,0.000499,D,,,99
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-133,35694-04-3,0.781000,ng/g,ppb,0.000074,0.000499,D,,,100
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-134/PCB-143,,0.778000,ng/g,ppb,0.000188,0.000997,D,,,101
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-135/PCB-151,,8.020000,ng/g,ppb,0.000224,0.000997,D,,,102
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-136,38411-22-2,1.350000,ng/g,ppb,0.000140,0.000499,D,,,103
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-137,35694-06-5,0.751000,ng/g,ppb,0.000233,0.000498,D,,,104
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-139/PCB-140,,0.359000,ng/g,ppb,0.000153,0.000997,D,,,105
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-141,52712-04-6,3.620000,ng/g,ppb,0.000127,0.000499,D,,,106
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-142,41411-61-4,,ng/g,ppb,0.000199,0.000498,"U, D",,,107
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-144,68194-14-9,0.794000,ng/g,ppb,0.000103,0.000499,D,,,108
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-145,74472-40-5,,ng/g,ppb,0.000118,0.000498,"U, D",,,109
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-146,51908-16-8,6.890000,ng/g,ppb,0.000064,0.000499,D,,,110
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-147/PCB-149,,15.500000,ng/g,ppb,0.000207,0.000999,D,,,111
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-148,74472-41-6,0.079400,ng/g,ppb,0.000101,0.000499,D,,,112
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-150,68194-08-1,0.026900,ng/g,ppb,0.000121,0.000499,D,,,113
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-152,68194-09-2,0.008440,ng/g,ppb,0.000100,0.000499,D,,,114
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-153/PCB-168,,53.600000,ng/g,ppb,0.000185,0.000998,"B, D","B, RNAF","Blank Contamination, Result is Not Affected",115
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-154,60145-22-4,0.479000,ng/g,ppb,0.000117,0.000499,D,,,116
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-155,33979-03-2,0.064800,ng/g,ppb,0.000131,0.000499,D,,,117
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-156/PCB-157,,1.730000,ng/g,ppb,0.000413,0.000997,D,,,118
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-158,74472-42-7,1.430000,ng/g,ppb,0.000087,0.000499,D,,,119
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-159,39635-35-3,0.151000,ng/g,ppb,0.000131,0.000499,D,,,120
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-161,74472-43-8,,ng/g,ppb,0.000109,0.000498,"U, D",,,121
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-162,39635-34-2,0.178000,ng/g,ppb,0.000157,0.000499,D,,,122
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-164,74472-45-0,1.250000,ng/g,ppb,0.000127,0.000498,D,,,123
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-165,74472-46-1,0.063900,ng/g,ppb,0.000095,0.000499,D,,,124
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-167,52663-72-6,0.946000,ng/g,ppb,0.000164,0.000499,D,,,125
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-169,32774-16-6,0.032700,ng/g,ppb,0.000250,0.000499,D,,,126
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-170,35065-30-6,4.740000,ng/g,ppb,0.000168,0.000498,D,,,127
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-171/PCB-173,,1.680000,ng/g,ppb,0.000230,0.000997,D,,,128
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-172,52663-74-8,1.320000,ng/g,ppb,0.000098,0.000499,D,,,129
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-174,38411-25-5,4.600000,ng/g,ppb,0.000165,0.000499,D,,,130
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-175,40186-70-7,0.334000,ng/g,ppb,0.000164,0.000499,D,,,131
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-176,52663-65-7,0.504000,ng/g,ppb,0.000120,0.000499,D,,,132
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-177,52663-70-4,4.320000,ng/g,ppb,0.000099,0.000498,D,,,133
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-178,52663-67-9,2.220000,ng/g,ppb,0.000139,0.000499,D,,,134
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-179,52663-64-6,2.320000,ng/g,ppb,0.000135,0.000499,D,,,135
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-180/PCB-193,,13.700000,ng/g,ppb,0.000213,0.000999,D,,,136
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-181,74472-47-2,0.055300,ng/g,ppb,0.000102,0.000499,D,,,137
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-182,60145-23-5,0.069200,ng/g,ppb,0.000129,0.000499,D,,,138
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-183/PCB-185,,4.860000,ng/g,ppb,0.000191,0.000997,D,,,139
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-184,74472-48-3,0.040600,ng/g,ppb,0.000147,0.000499,D,,,140
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-186,74472-49-4,,ng/g,ppb,0.000120,0.000498,"U, D",,,141
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-187,52663-68-0,21.300000,ng/g,ppb,0.000171,0.000499,D,,,142
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-188,74487-85-7,0.039800,ng/g,ppb,0.000084,0.000499,D,,,143
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-189,39635-31-9,0.157000,ng/g,ppb,0.000188,0.000499,D,,,144
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-190,41411-64-7,0.956000,ng/g,ppb,0.000113,0.000499,D,,,145
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-191,74472-50-7,0.146000,ng/g,ppb,0.000120,0.000499,D,,,146
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-192,74472-51-8,0.004480,ng/g,ppb,0.000165,0.000499,D,,,147
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-194,35694-08-7,1.890000,ng/g,ppb,0.000118,0.000499,D,,,148
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-195,52663-78-2,0.787000,ng/g,ppb,0.000154,0.000499,D,,,149
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-196,42740-50-1,1.240000,ng/g,ppb,0.000139,0.000499,D,,,150
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-197,33091-17-7,0.162000,ng/g,ppb,0.000184,0.000499,D,,,151
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-198/PCB-199,,3.370000,ng/g,ppb,0.000235,0.000998,D,,,152
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-200,52663-73-7,0.226000,ng/g,ppb,0.000285,0.000499,D,,,153
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-201,40186-71-8,0.480000,ng/g,ppb,0.000103,0.000499,D,,,154
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-202,2136-99-4,1.130000,ng/g,ppb,0.000138,0.000499,D,,,155
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-203,52663-76-0,2.170000,ng/g,ppb,0.000124,0.000498,D,,,156
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-204,74472-52-9,0.018400,ng/g,ppb,0.000103,0.000499,D,,,157
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-205,74472-53-0,0.085400,ng/g,ppb,0.000140,0.000499,D,,,158
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-206,40186-72-9,0.808000,ng/g,ppb,0.000131,0.000499,D,,,159
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-207,52663-79-3,0.228000,ng/g,ppb,0.000078,0.000499,D,,,160
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-208,52663-77-1,0.465000,ng/g,ppb,0.000085,0.000499,D,,,161
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,PCB-209,2051-24-3,0.520000,ng/g,ppb,0.000126,0.000499,D,,,162
2,NY,Lake Ontario,GLNS15-2185,776834,776834.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,4.40,Total PCBs,,355.710000,ng/g,ppb,,,,,,163
2,NY,Lake Ontario,GLNS15-2186,780974,780974.1,Salvelinus namaycush,Lake trout,Salmonidae,P,17.00,PCB-1,2051-60-7,0.003920,ng/g,ppb,0.000059,0.000498,D,,,1
2,NY,Lake Ontario,GLNS15-2186,780974,780974.1,Salvelinus namaycush,Lake trout,Salmonidae,P,17.00,PCB-2,2051-61-8,0.002380,ng/g,ppb,0.000091,0.000498,"J, D",J,Estimated,2
2,NY,Lake Ontario,GLNS15-2186,780974,780974.1,Salvelinus namaycush,Lake trout,Salmonidae,P,17.00,PCB-3,2051-62-9,0.001500,ng/g,ppb,0.000098,0.000498,"J, D",J,Estimated,3
2,NY,Lake Ontario,GLNS15-2186,780974,780974.1,Salvelinus namaycush,Lake trout,Salmonidae,P,17.00,PCB-4,13029-08-8,0.072000,ng/g,ppb,0.000101,0.000500,D,,,4
2,NY,Lake Ontario,GLNS15-2186,780974,780974.1,Salvelinus namaycush,Lake trout,Salmonidae,P,17.00,PCB-5,16605-91-7,,ng/g,ppb,0.000068,0.000498,"U, D",,,5
2,NY,Lake Ontario,GLNS15-2186,780974,780974.1,Salvelinus namaycush,Lake trout,Salmonidae,P,17.00,PCB-6,25569-80-6,0.013100,ng/g,ppb,0.000111,0.000500,D,,,6
