EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Species Name,Common Name,Family,Niche,Lipid (%),Analyte ,CAS Number,Amount,TEF,Congener TEQ,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,OCDD,3268-87-9,0.742,0.0003,0.0002226,pg/g,ppt,0.0559,0.80,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",7
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"2,3,7,8-TCDF",51207-31-9,0.184,0.1000,0.0184000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"1,2,3,7,8-PeCDF",57117-41-6,0.022,0.0300,0.0006600,pg/g,ppt,0.0212,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",9
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"2,3,4,7,8-PeCDF",57117-31-4,0.063,0.3000,0.0189000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",10
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.025,0.0100,0.0002500,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; HLCS, J; J","High Ion Abundance Ratio, Estimated; High Lab Control Sample Recovery, Estimated; Estimated",15
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,Dioxin/furan TEQ,NA,0.100,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,PCB TEQ,NA,0.475,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-1160,778794,778794.1,Perca flavescens,Yellow perch,Percidae,P,0.25,Total TEQ,NA,0.575,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"2,3,7,8-TCDD",1746-01-6,0.266,1.0000,0.2660000,pg/g,ppt,0.0132,0.08,,,,1
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,7,8-PeCDD",40321-76-4,0.442,1.0000,0.4420000,pg/g,ppt,0.0188,0.40,K,"LIAR, J","Low Ion Abundance Ratio, Estimated",2
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,4,7,8-HxCDD",39227-28-6,0.157,0.1000,0.0157000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,6,7,8-HxCDD",57653-85-7,0.294,0.1000,0.0294000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,7,8,9-HxCDD",19408-74-3,0.088,0.1000,0.0088000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.574,0.0100,0.0057400,pg/g,ppt,0.0200,0.40,,,,6
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,OCDD,3268-87-9,2.140,0.0003,0.0006420,pg/g,ppt,0.0559,0.80,,,,7
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"2,3,7,8-TCDF",51207-31-9,1.960,0.1000,0.1960000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,7,8-PeCDF",57117-41-6,0.206,0.0300,0.0061800,pg/g,ppt,0.0212,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",9
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"2,3,4,7,8-PeCDF",57117-31-4,0.547,0.3000,0.1641000,pg/g,ppt,0.0188,0.40,,,,10
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,4,7,8-HxCDF",70648-26-9,0.066,0.1000,0.0066000,pg/g,ppt,0.0292,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",11
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,6,7,8-HxCDF",57117-44-9,0.069,0.1000,0.0069000,pg/g,ppt,0.0188,0.40,J,J,Estimated,12
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"2,3,4,6,7,8-HxCDF",60851-34-5,0.038,0.1000,0.0038000,pg/g,ppt,0.0252,0.40,J,J,Estimated,14
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.062,0.0100,0.0006200,pg/g,ppt,0.0204,0.40,J,HLCS; J,High Lab Control Sample Recovery; Estimated,15
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,Dioxin/furan TEQ,NA,1.152,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,PCB TEQ,NA,2.438,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-1161,778834,778834.1,Morone americana,White perch,Moronidae,P,4.00,Total TEQ,NA,3.590,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"2,3,7,8-TCDD",1746-01-6,0.037,1.0000,0.0370000,pg/g,ppt,0.0132,0.08,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",1
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,7,8-PeCDD",40321-76-4,0.072,1.0000,0.0720000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,4,7,8-HxCDD",39227-28-6,0.034,0.1000,0.0034000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,6,7,8-HxCDD",57653-85-7,0.116,0.1000,0.0116000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.120,0.0100,0.0012000,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,OCDD,3268-87-9,0.269,0.0003,0.0000807,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"2,3,7,8-TCDF",51207-31-9,0.160,0.1000,0.0160000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,7,8-PeCDF",57117-41-6,0.031,0.0300,0.0009300,pg/g,ppt,0.0212,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",9
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"2,3,4,7,8-PeCDF",57117-31-4,0.043,0.3000,0.0129000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,Dioxin/furan TEQ,NA,0.155,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,PCB TEQ,NA,0.316,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-1163,775154,775154.1,Perca flavescens,Yellow perch,Percidae,P,0.68,Total TEQ,NA,0.471,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"2,3,7,8-TCDD",1746-01-6,,1.0000,0.0000000,pg/g,ppt,0.0132,0.08,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,7,8-PeCDD",40321-76-4,0.032,1.0000,0.0320000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,4,7,8-HxCDD",39227-28-6,0.049,0.1000,0.0049000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,6,7,8-HxCDD",57653-85-7,0.416,0.1000,0.0416000,pg/g,ppt,0.0264,0.40,,,,4
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,7,8,9-HxCDD",19408-74-3,0.174,0.1000,0.0174000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.521,0.0100,0.0052100,pg/g,ppt,0.0200,0.40,K,"HIAR, J","High Ion Abundance Ratio, Estimated",6
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,OCDD,3268-87-9,1.370,0.0003,0.0004110,pg/g,ppt,0.0559,0.80,,,,7
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"2,3,7,8-TCDF",51207-31-9,0.404,0.1000,0.0404000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,7,8-PeCDF",57117-41-6,0.147,0.0300,0.0044100,pg/g,ppt,0.0212,0.40,B J,"B, RMAX; J","Blank Contamination, Result is a Maximum Value; Estimated",9
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"2,3,4,7,8-PeCDF",57117-31-4,0.063,0.3000,0.0189000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",10
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,4,7,8-HxCDF",70648-26-9,0.057,0.1000,0.0057000,pg/g,ppt,0.0292,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",11
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,6,7,8-HxCDF",57117-44-9,0.117,0.1000,0.0117000,pg/g,ppt,0.0188,0.40,B J,"B, RMAX; J","Blank Contamination, Result is a Maximum Value; Estimated",12
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"2,3,4,6,7,8-HxCDF",60851-34-5,0.130,0.1000,0.0130000,pg/g,ppt,0.0252,0.40,J,J,Estimated,14
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.078,0.0100,0.0007800,pg/g,ppt,0.0204,0.40,J,J,Estimated,15
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",17
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,Dioxin/furan TEQ,NA,0.196,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,PCB TEQ,NA,8.147,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-1165,775114,775114.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,4.00,Total TEQ,NA,8.343,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"2,3,7,8-TCDD",1746-01-6,0.252,1.0000,0.2520000,pg/g,ppt,0.0132,0.08,,,,1
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,7,8-PeCDD",40321-76-4,0.791,1.0000,0.7910000,pg/g,ppt,0.0188,0.40,,,,2
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,4,7,8-HxCDD",39227-28-6,0.109,0.1000,0.0109000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,6,7,8-HxCDD",57653-85-7,0.421,0.1000,0.0421000,pg/g,ppt,0.0264,0.40,,,,4
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,7,8,9-HxCDD",19408-74-3,0.067,0.1000,0.0067000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.139,0.0100,0.0013900,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,OCDD,3268-87-9,0.072,0.0003,0.0000216,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"2,3,7,8-TCDF",51207-31-9,5.330,0.1000,0.5330000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,7,8-PeCDF",57117-41-6,0.428,0.0300,0.0128400,pg/g,ppt,0.0212,0.40,,,,9
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"2,3,4,7,8-PeCDF",57117-31-4,1.090,0.3000,0.3270000,pg/g,ppt,0.0188,0.40,,,,10
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,4,7,8-HxCDF",70648-26-9,0.108,0.1000,0.0108000,pg/g,ppt,0.0292,0.40,J,J,Estimated,11
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,6,7,8-HxCDF",57117-44-9,0.106,0.1000,0.0106000,pg/g,ppt,0.0188,0.40,J,J,Estimated,12
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"2,3,4,6,7,8-HxCDF",60851-34-5,0.082,0.1000,0.0082000,pg/g,ppt,0.0252,0.40,J,J,Estimated,14
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.062,0.0100,0.0006200,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",15
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,Dioxin/furan TEQ,NA,2.007,,,pg/g,ppt,,,,,,18
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,PCB TEQ,NA,0.289,,,pg/g,ppt,,,,,,19
5,OH,Lake Erie,GLNS15-2140,775234,775234.1,Perca flavescens,Yellow perch,Percidae,P,1.00,Total TEQ,NA,2.296,,,pg/g,ppt,,,,,,20
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"2,3,7,8-TCDD",1746-01-6,,1.0000,0.0000000,pg/g,ppt,0.0132,0.08,U,,,1
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,7,8-PeCDD",40321-76-4,,1.0000,0.0000000,pg/g,ppt,0.0188,0.40,U G,,,2
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,6,7,8-HxCDD",57653-85-7,0.142,0.1000,0.0142000,pg/g,ppt,0.0264,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",4
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,7,8,9-HxCDD",19408-74-3,0.076,0.1000,0.0076000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.197,0.0100,0.0019700,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,OCDD,3268-87-9,1.170,0.0003,0.0003510,pg/g,ppt,0.0559,0.80,,,,7
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"2,3,7,8-TCDF",51207-31-9,0.141,0.1000,0.0141000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,7,8-PeCDF",57117-41-6,0.116,0.0300,0.0034800,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"2,3,4,7,8-PeCDF",57117-31-4,,0.3000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,10
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,6,7,8-HxCDF",57117-44-9,0.048,0.1000,0.0048000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",12
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"2,3,4,6,7,8-HxCDF",60851-34-5,0.039,0.1000,0.0039000,pg/g,ppt,0.0252,0.40,J,J,Estimated,14
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.031,0.0100,0.0003100,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",15
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,OH,Lake Erie,GLNS15-2142,775034,775034.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.10,Dioxin/furan TEQ,NA,0.051,,,pg/g,ppt,,,,,,18
