EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,% Lipids,Analyte,CAS Number,Amount,HH Screening Value,Over HH SV?,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort order
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-30,155999-95-4,,,,ng/g,ppb,0.000570,0.002250,U,,,8
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-32,189084-60-4,0.00106,,,ng/g,ppb,0.000250,0.002250,MJ,J,Estimated,9
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-35,147217-80-9,0.01600,,,ng/g,ppb,0.000150,0.002250,R,HRPD; LIAR; J,High RPD; Low Ion Abundance Ratio; Estimated,10
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-37,147217-81-0,0.00071,,,ng/g,ppb,0.000210,0.002250,MJ,J,Estimated,11
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-47,5436-43-1,1.28000,,,ng/g,ppb,0.000960,0.002250,,,,12
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-49,243982-82-3,0.18900,,,ng/g,ppb,0.000290,0.002250,M,,,13
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-51,189084-57-9,0.01150,,,ng/g,ppb,0.000280,0.002250,,,,14
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-66,189084-61-5,0.04270,,,ng/g,ppb,0.000321,0.002250,,,,15
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-71,147217-81-0,0.00462,,,ng/g,ppb,0.000240,0.002250,M,"HRPD, J",,16
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-75,189084-63-7,0.00301,,,ng/g,ppb,0.000300,0.002250,,,,17
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-77,93703-48-1,0.00069,,,ng/g,ppb,0.000270,0.002250,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",18
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-79,446254-48-4,0.00469,,,ng/g,ppb,0.000200,0.002250,M,,,19
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-99,60348-60-9,0.99800,,,ng/g,ppb,0.003000,0.003375,,,,21
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-100,189084-64-8,0.62900,,,ng/g,ppb,0.000660,0.003375,,,,22
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-116,189084-65-9,,,,ng/g,ppb,0.000750,0.003375,U,LLCS,Low LCS result,24
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-118,446254-80-4,0.01540,,,ng/g,ppb,0.000480,0.003375,M,,,25
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-119/BDE-120,189084-66-0/417727-71-0,0.05200,,,ng/g,ppb,0.000611,0.006750,,,,26
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-126,366791-32-4,0.00239,,,ng/g,ppb,0.000260,0.003375,J,"HRPD, J",,27
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-128,NA,0.00330,,,ng/g,ppb,0.000870,0.004500,JR,"HIAR, HRPD, J","High Ion Abundance Ratio; High RPD, Estimated",28
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-140,243982-83-4,0.00442,,,ng/g,ppb,0.000730,0.004500,MJ,"HRPD, J",,30
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-153,68631-49-2,0.30100,,,ng/g,ppb,0.000390,0.004500,,,,31
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-154,207122-15-4,0.37400,,,ng/g,ppb,0.000007,0.000045,,,,32
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-155,35854-94-5,0.04190,,,ng/g,ppb,0.000470,0.004500,,,,33
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-183,207122-16-5,0.01990,,,ng/g,ppb,0.000490,0.005625,,,,36
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-184,NA,0.00787,,,ng/g,ppb,0.000890,0.005625,,,,37
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-191,NA,,,,ng/g,ppb,0.000840,0.005625,U,,,39
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-196,NA,,,,ng/g,ppb,0.000900,0.005625,U,,,40
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-197,NA,0.00856,,,ng/g,ppb,0.000380,0.005625,M,,,41
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-203,337513-72-1,0.00143,,,ng/g,ppb,0.000320,0.005625,MJ,J,Estimated,42
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-206,63387-28-0,,,,ng/g,ppb,0.001360,0.022500,U,,,43
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-207,437701-79-6,0.00171,,,ng/g,ppb,0.001560,0.022500,MJ,J,Estimated,44
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-208,NA,,,,ng/g,ppb,0.001760,0.022500,U,,,45
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,BDE-209,1163-19-5,0.01450,,,ng/g,ppb,0.006060,0.022500,MJ,J,Estimated,46
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,HBB,87-82-1,,,,ng/g,ppb,0.000810,0.002250,U,"B, RNAF","Blank Contamination, Result Not Affected",47
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,PBEB,85-22-3,,,,ng/g,ppb,0.000260,0.002250,U,"LIAR, RNAF","Low Ion Abundance Ratio, Result Not Affected",48
2,NY,Lake Ontario,NCCAGL10-1210,560167,560167.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,0.4,Summed PBDEs (52),NA,4.08849,210,Does not exceed SV,ng/g,ppb,,,,,,49
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-7,171977-44-9,,,,ng/g,ppb,0.000460,0.002250,U,,,1
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-8/BDE-11,147217-71-8/6903-63-5,,,,ng/g,ppb,0.000470,0.004500,U,,,2
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-10,51930-04-2,,,,ng/g,ppb,0.000330,0.002250,U,,,3
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-12/BDE-13,189084-59-1/3694-71-7,,,,ng/g,ppb,0.000580,0.004500,U,,,4
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-15,2050-47-7,0.00035,,,ng/g,ppb,0.000120,0.002250,MJ,J,Estimated,5
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-17/BDE-25,147217-75-2/147217-77-4,0.00174,,,ng/g,ppb,0.000480,0.004500,MJ,J,Estimated,6
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-28/BDE-33,41318-75-6/147217-78-5,0.00953,,,ng/g,ppb,0.000500,0.004500,M,,,7
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-30,155999-95-4,,,,ng/g,ppb,0.000570,0.002250,U,,,8
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-32,189084-60-4,0.00031,,,ng/g,ppb,0.000250,0.002250,MJ,J,Estimated,9
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-35,147217-80-9,0.00150,,,ng/g,ppb,0.000150,0.002250,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",10
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-37,147217-81-0,,,,ng/g,ppb,0.000210,0.002250,U,,,11
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-47,5436-43-1,0.26400,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-49,243982-82-3,0.08910,,,ng/g,ppb,0.000290,0.002250,,,,13
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-51,189084-57-9,0.00100,,,ng/g,ppb,0.000280,0.002250,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",14
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-66,189084-61-5,0.01390,,,ng/g,ppb,0.000321,0.002250,,,,15
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-71,147217-81-0,0.00140,,,ng/g,ppb,0.000240,0.002250,MJ,J,Estimated,16
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-75,189084-63-7,0.00079,,,ng/g,ppb,0.000300,0.002250,J,J,Estimated,17
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-77,93703-48-1,,,,ng/g,ppb,0.000270,0.002250,U,,,18
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-79,446254-48-4,0.00170,,,ng/g,ppb,0.000200,0.002250,J,J,Estimated,19
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-99,60348-60-9,0.07480,,,ng/g,ppb,0.003000,0.003375,,,,21
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-100,189084-64-8,0.11700,,,ng/g,ppb,0.000660,0.003375,,,,22
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-116,189084-65-9,,,,ng/g,ppb,0.000750,0.003375,U,,,24
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-118,446254-80-4,0.00099,,,ng/g,ppb,0.000480,0.003375,MJ,J,Estimated,25
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-119/BDE-120,189084-66-0/417727-71-0,0.00350,,,ng/g,ppb,0.000611,0.006750,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",26
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-126,366791-32-4,,,,ng/g,ppb,0.000260,0.003375,U,,,27
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-128,NA,,,,ng/g,ppb,0.000870,0.004500,U,,,28
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-140,243982-83-4,,,,ng/g,ppb,0.000730,0.004500,U,,,30
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-153,68631-49-2,0.02310,,,ng/g,ppb,0.000390,0.004500,M,,,31
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-154,207122-15-4,0.05770,,,ng/g,ppb,0.000007,0.000045,M,,,32
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-155,35854-94-5,0.00862,,,ng/g,ppb,0.000470,0.004500,M,,,33
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-183,207122-16-5,0.01210,,,ng/g,ppb,0.000490,0.005625,,,,36
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-184,NA,,,,ng/g,ppb,0.000890,0.005625,U,,,37
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-191,NA,,,,ng/g,ppb,0.000840,0.005625,U,,,39
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-196,NA,0.00230,,,ng/g,ppb,0.000900,0.005625,MJ,J,Estimated,40
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-197,NA,0.00466,,,ng/g,ppb,0.000380,0.005625,MJ,J,Estimated,41
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-203,337513-72-1,0.00179,,,ng/g,ppb,0.000320,0.005625,MJ,J,Estimated,42
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-206,63387-28-0,,,,ng/g,ppb,0.001360,0.022500,U,,,43
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-207,437701-79-6,0.00297,,,ng/g,ppb,0.001560,0.022500,MJ,J,Estimated,44
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-208,NA,,,,ng/g,ppb,0.001760,0.022500,U,,,45
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,BDE-209,1163-19-5,0.01260,,,ng/g,ppb,0.006060,0.022500,MJ,J,Estimated,46
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,HBB,87-82-1,0.00085,,,ng/g,ppb,0.000810,0.002250,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",47
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,PBEB,85-22-3,,,,ng/g,ppb,0.000260,0.002250,U,,,48
2,NY,Lake Ontario,NCCAGL10-1211,560159,560159.1,Perca flavescens,Yellow perch,Percidae,P,0.06,Summed PBDEs (52),NA,0.70745,210,Does not exceed SV,ng/g,ppb,,,,,,49
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-7,171977-44-9,0.00378,,,ng/g,ppb,0.000460,0.002250,M,LLBL,Low Labeled Compound Recovery,1
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-8/BDE-11,147217-71-8/6903-63-5,0.00148,,,ng/g,ppb,0.000470,0.004500,MJ,LLBL; J,Low Labeled Compound Recovery; Estimated,2
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-10,51930-04-2,,,,ng/g,ppb,0.000330,0.002250,U,LLBL,Low Labeled Compound Recovery,3
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-12/BDE-13,189084-59-1/3694-71-7,0.00120,,,ng/g,ppb,0.000580,0.004500,MJR,"HIAR, J; LLBL","High Ion Abundance Ratio, Estimated; Low Labeled Compound Recovery",4
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-15,2050-47-7,0.00806,,,ng/g,ppb,0.000120,0.002250,M,LLBL,Low Labeled Compound Recovery,5
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-17/BDE-25,147217-75-2/147217-77-4,0.02220,,,ng/g,ppb,0.000480,0.004500,M,,,6
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-28/BDE-33,41318-75-6/147217-78-5,0.36000,,,ng/g,ppb,0.000500,0.004500,,,,7
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-30,155999-95-4,0.00068,,,ng/g,ppb,0.000570,0.002250,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",8
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-32,189084-60-4,,,,ng/g,ppb,0.000250,0.002250,U,,,9
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-35,147217-80-9,0.00130,,,ng/g,ppb,0.000150,0.002250,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",10
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-37,147217-81-0,0.00737,,,ng/g,ppb,0.000210,0.002250,M,,,11
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-47,5436-43-1,7.35000,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-49,243982-82-3,1.13000,,,ng/g,ppb,0.000290,0.002250,,,,13
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-51,189084-57-9,0.07390,,,ng/g,ppb,0.000280,0.002250,M,,,14
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-66,189084-61-5,0.20300,,,ng/g,ppb,0.000321,0.002250,M,,,15
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-71,147217-81-0,0.03030,,,ng/g,ppb,0.000240,0.002250,M,,,16
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-75,189084-63-7,0.02120,,,ng/g,ppb,0.000300,0.002250,M,,,17
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-77,93703-48-1,0.01120,,,ng/g,ppb,0.000270,0.002250,M,,,18
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-79,446254-48-4,0.03470,,,ng/g,ppb,0.000200,0.002250,M,,,19
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-99,60348-60-9,2.49000,,,ng/g,ppb,0.003000,0.003375,,,,21
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-100,189084-64-8,2.16000,,,ng/g,ppb,0.000660,0.003375,,,,22
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-116,189084-65-9,,,,ng/g,ppb,0.000750,0.003375,U,,,24
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-118,446254-80-4,0.07430,,,ng/g,ppb,0.000480,0.003375,M,,,25
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-119/BDE-120,189084-66-0/417727-71-0,0.07550,,,ng/g,ppb,0.000611,0.006750,M,,,26
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-126,366791-32-4,0.00056,,,ng/g,ppb,0.000260,0.003375,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",27
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-128,NA,,,,ng/g,ppb,0.000870,0.004500,U,,,28
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-140,243982-83-4,0.00867,,,ng/g,ppb,0.000730,0.004500,M,,,30
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-153,68631-49-2,0.63500,,,ng/g,ppb,0.000390,0.004500,M,,,31
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-154,207122-15-4,1.07000,,,ng/g,ppb,0.000007,0.000045,M,,,32
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-155,35854-94-5,0.09280,,,ng/g,ppb,0.000470,0.004500,M,,,33
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
2,NY,Lake Ontario,NCCAGL10-1213,560063,560063.1,Sander vitreus,Walleye,Percidae,P,0.67,BDE-181,189084-67-1,0.00083,,,ng/g,ppb,0.000570,0.005625,MJ,J,Estimated,35
